Date,Open,High,Low,Close,Adj Close,Volume
2014-04-30,79.58999633789062,79.93000030517578,79.51000213623047,79.70999908447266,68.75772094726562,6111700
2014-05-01,79.7300033569336,79.7300033569336,79.16000366210938,79.69999694824219,68.74907684326172,5098000
2014-05-02,79.5999984741211,79.76000213623047,79.01000213623047,79.12000274658203,68.24879455566406,5620000
2014-05-05,78.86000061035156,78.94999694824219,78.51000213623047,78.62000274658203,67.81748962402344,4591000
2014-05-06,78.33000183105469,78.38999938964844,77.97000122070312,78.01000213623047,67.29132080078125,5638900
2014-05-07,77.8499984741211,78.0999984741211,77.52999877929688,77.95999908447266,67.66453552246094,6086200
2014-05-08,78.0,78.83000183105469,78.0,78.69000244140625,68.29814147949219,4820600
2014-05-09,78.5199966430664,79.27999877929688,78.5199966430664,79.19999694824219,68.74075317382812,4896400
2014-05-12,78.94999694824219,79.2300033569336,78.6500015258789,79.1500015258789,68.69737243652344,5999800
2014-05-13,79.16999816894531,79.37000274658203,78.98999786376953,79.13999938964844,68.6886978149414,4363700
2014-05-14,79.05000305175781,79.05000305175781,78.06999969482422,78.73999786376953,68.34152221679688,5608300
2014-05-15,76.27999877929688,77.44000244140625,76.25,76.83000183105469,66.68378448486328,13035800
2014-05-16,77.0,77.37999725341797,76.6500015258789,77.01000213623047,66.8399887084961,7243800
2014-05-19,77.11000061035156,77.12999725341797,76.5,76.61000061035156,66.49280548095703,6131300
2014-05-20,76.36000061035156,76.37000274658203,75.5199966430664,75.69000244140625,65.6943130493164,7436700
2014-05-21,75.94000244140625,75.95999908447266,75.2699966430664,75.66000366210938,65.66825866699219,5704100
2014-05-22,75.79000091552734,75.91999816894531,75.23999786376953,75.38999938964844,65.43392944335938,5243700
2014-05-23,75.55999755859375,75.75,75.43000030517578,75.61000061035156,65.62487030029297,3703600
2014-05-27,75.70999908447266,75.80999755859375,75.29000091552734,75.58999633789062,65.60750579833984,5370800
2014-05-28,75.37999725341797,75.94000244140625,75.33999633789062,75.52999877929688,65.55543518066406,5036900
2014-05-29,75.66999816894531,76.19000244140625,75.56999969482422,75.9800033569336,65.94599914550781,4003500
2014-05-30,76.05999755859375,76.80999755859375,76.01000213623047,76.7699966430664,66.63167572021484,5964800
2014-06-02,76.58000183105469,77.11000061035156,76.47000122070312,76.76000213623047,66.62298583984375,4390400
2014-06-03,76.73999786376953,76.97000122070312,76.36000061035156,76.70999908447266,66.57958984375,7213600
2014-06-04,76.5999984741211,77.30000305175781,76.52999877929688,77.12999725341797,66.94412994384766,6199900
2014-06-05,77.05000305175781,77.44000244140625,76.87000274658203,77.31999969482422,67.10905456542969,4695800
2014-06-06,77.45999908447266,77.58999633789062,77.06999969482422,77.20999908447266,67.0135726928711,4188900
2014-06-09,77.06999969482422,77.76000213623047,76.69999694824219,77.01000213623047,66.8399887084961,5547600
2014-06-10,76.80999755859375,76.94000244140625,76.51000213623047,76.62000274658203,66.5014877319336,3365700
2014-06-11,76.55000305175781,76.73999786376953,76.05000305175781,76.16000366210938,66.10222625732422,4463300
2014-06-12,76.05000305175781,76.19000244140625,75.58000183105469,75.7300033569336,65.72903442382812,5336600
2014-06-13,75.66999816894531,75.76000213623047,75.12000274658203,75.27999877929688,65.33845520019531,4981500
2014-06-16,75.11000061035156,75.4800033569336,75.0199966430664,75.33999633789062,65.39051818847656,3846900
2014-06-17,75.29000091552734,75.41999816894531,74.91999816894531,74.98999786376953,65.08673858642578,6544200
2014-06-18,75.04000091552734,75.95999908447266,74.91999816894531,75.69999694824219,65.7029800415039,6740700
2014-06-19,75.87999725341797,76.27999877929688,75.80000305175781,75.87000274658203,65.85052490234375,5255300
2014-06-20,76.16000366210938,76.16999816894531,75.12000274658203,75.68000030517578,65.68561553955078,11330700
2014-06-23,75.55999755859375,75.94000244140625,75.30000305175781,75.79000091552734,65.78109741210938,4267400
2014-06-24,76.02999877929688,76.20999908447266,75.68000030517578,75.97000122070312,65.93733978271484,5652300
2014-06-25,75.76000213623047,75.83999633789062,75.27999877929688,75.62000274658203,65.63356018066406,4318200
2014-06-26,75.5199966430664,75.61000061035156,74.69999694824219,74.91000366210938,65.01734161376953,6922100
2014-06-27,74.80000305175781,75.37999725341797,74.66999816894531,75.33999633789062,65.39051818847656,13960800
2014-06-30,75.4000015258789,75.69000244140625,74.94000244140625,75.06999969482422,65.15619659423828,6653800
2014-07-01,75.2699966430664,75.41999816894531,74.75,75.27999877929688,65.33845520019531,6604500
2014-07-02,75.26000213623047,75.9000015258789,75.25,75.62000274658203,65.63356018066406,4366800
2014-07-03,75.61000061035156,76.05000305175781,75.5199966430664,75.75,65.74638366699219,2874000
2014-07-07,75.69000244140625,76.20999908447266,75.55000305175781,76.06999969482422,66.02410125732422,5028000
2014-07-08,76.08999633789062,76.9800033569336,76.02999877929688,76.6500015258789,66.52752685546875,7960500
2014-07-09,76.7699966430664,77.33000183105469,76.62000274658203,77.20999908447266,67.0135726928711,6240100
2014-07-10,76.91000366210938,77.56999969482422,76.91000366210938,77.05999755859375,66.88336944580078,5372500
2014-07-11,76.87000274658203,76.97000122070312,76.55999755859375,76.81999969482422,66.67508697509766,4547500
2014-07-14,77.12999725341797,77.25,76.4800033569336,76.55000305175781,66.44073486328125,4822900
2014-07-15,76.55999755859375,76.93000030517578,76.55999755859375,76.83999633789062,66.69244384765625,4656900
2014-07-16,76.9000015258789,77.05000305175781,76.69999694824219,76.86000061035156,66.70978546142578,3724200
2014-07-17,76.58000183105469,77.05000305175781,76.44000244140625,76.61000061035156,66.49280548095703,4630300
2014-07-18,76.62000274658203,77.0999984741211,76.51000213623047,77.08999633789062,66.909423828125,4913300
2014-07-21,76.76000213623047,76.91000366210938,76.4800033569336,76.7699966430664,66.63167572021484,3457600
2014-07-22,76.83999633789062,76.88999938964844,76.4000015258789,76.63999938964844,66.51885223388672,4383200
2014-07-23,76.62999725341797,77.05999755859375,76.58999633789062,76.98999786376953,66.82263946533203,3994300
2014-07-24,76.68000030517578,76.79000091552734,76.19000244140625,76.3499984741211,66.26714324951172,7228300
2014-07-25,76.19000244140625,76.36000061035156,75.80000305175781,75.97000122070312,65.93733978271484,3948400
2014-07-28,75.43000030517578,75.93000030517578,75.36000061035156,75.70999908447266,65.71167755126953,5509900
2014-07-29,75.20999908447266,76.01000213623047,75.1500015258789,75.44000244140625,65.47731018066406,6293500
2014-07-30,75.87999725341797,75.91999816894531,74.66999816894531,74.77999877929688,64.90449523925781,9977200
2014-07-31,73.98999786376953,74.25,73.54000091552734,73.58000183105469,63.86295700073242,9631600
2014-08-01,73.31999969482422,73.87999725341797,73.22000122070312,73.54000091552734,63.82825469970703,8223900
2014-08-04,73.37999725341797,73.62999725341797,73.05999755859375,73.54000091552734,63.82825469970703,5402100
2014-08-05,73.30999755859375,73.5199966430664,72.7699966430664,73.33999633789062,63.65465545654297,10579900
2014-08-06,73.19000244140625,74.29000091552734,73.18000030517578,74.19999694824219,64.82534790039062,7934800
2014-08-07,74.33999633789062,74.80999755859375,73.76000213623047,73.94999694824219,64.60694885253906,7049000
2014-08-08,74.05999755859375,74.7300033569336,73.8499984741211,74.66999816894531,65.23595428466797,4996300
2014-08-11,74.29000091552734,74.5999984741211,74.0199966430664,74.36000061035156,64.96514129638672,4721400
2014-08-12,74.30999755859375,74.44000244140625,74.01000213623047,74.22000122070312,64.84282684326172,3928200
2014-08-13,74.2699966430664,74.41000366210938,73.51000213623047,74.02999877929688,64.67683410644531,6619100
2014-08-14,73.88999938964844,74.43000030517578,73.61000061035156,74.38999938964844,64.99134063720703,6136300
2014-08-15,74.6500015258789,74.6500015258789,73.48999786376953,73.9000015258789,64.56326293945312,6942700
2014-08-18,74.1500015258789,74.68000030517578,74.05000305175781,74.48999786376953,65.07869720458984,4015700
2014-08-19,74.80999755859375,74.94000244140625,74.13999938964844,74.87999725341797,65.41942596435547,5047900
2014-08-20,74.83000183105469,75.05000305175781,74.51000213623047,74.95999908447266,65.48933410644531,4898300
2014-08-21,75.05999755859375,75.91000366210938,75.0,75.55000305175781,66.00479125976562,5260600
2014-08-22,75.77999877929688,76.19999694824219,75.63999938964844,75.7300033569336,66.16205596923828,4137800
2014-08-25,75.93000030517578,76.0199966430664,75.51000213623047,75.69000244140625,66.12712860107422,3393600
2014-08-26,75.83000183105469,76.1500015258789,75.44000244140625,75.5199966430664,65.97857666015625,4222900
2014-08-27,75.51000213623047,75.86000061035156,75.44000244140625,75.8499984741211,66.26688385009766,3200400
2014-08-28,75.47000122070312,75.94000244140625,75.47000122070312,75.9000015258789,66.3105697631836,2923700
2014-08-29,75.75,75.87999725341797,75.29000091552734,75.5,65.96109008789062,5080500
2014-09-02,75.41999816894531,75.94000244140625,75.41000366210938,75.75,66.17952728271484,4532400
2014-09-03,75.94999694824219,76.33000183105469,75.87999725341797,76.01000213623047,66.40666961669922,4709400
2014-09-04,76.16000366210938,76.5999984741211,76.11000061035156,76.55999755859375,66.8871841430664,5282300
2014-09-05,76.5199966430664,77.7300033569336,76.4800033569336,77.51000213623047,67.71714782714844,7841800
2014-09-08,77.12999725341797,77.31999969482422,76.43000030517578,76.52999877929688,66.8609848022461,5938900
2014-09-09,76.55999755859375,77.0,76.16999816894531,76.73999786376953,67.04444122314453,5632000
2014-09-10,76.79000091552734,77.08000183105469,76.37000274658203,76.51000213623047,66.843505859375,6697100
2014-09-11,76.3499984741211,76.44000244140625,76.08999633789062,76.0999984741211,66.48530578613281,4953300
2014-09-12,75.97000122070312,76.05000305175781,75.66000366210938,75.7699966430664,66.19698333740234,5652300
2014-09-15,75.77999877929688,75.88999938964844,75.61000061035156,75.80999755859375,66.23193359375,3748500
2014-09-16,75.63999938964844,76.56999969482422,75.5999984741211,76.31999969482422,66.67749786376953,4109500
2014-09-17,76.36000061035156,76.47000122070312,76.01000213623047,76.23999786376953,66.60762023925781,4239000
2014-09-18,76.30999755859375,76.58000183105469,75.91000366210938,76.22000122070312,66.59015655517578,4751700
2014-09-19,76.44999694824219,77.06999969482422,76.37999725341797,76.83999633789062,67.13179016113281,13323500
2014-09-22,76.79000091552734,76.86000061035156,76.25,76.30999755859375,66.66876983642578,4450700
2014-09-23,76.0,76.22000122070312,75.56999969482422,75.5999984741211,66.04846954345703,6708000
2014-09-24,75.7300033569336,77.30999755859375,75.69999694824219,77.08000183105469,67.34148406982422,8434600
2014-09-25,76.93000030517578,77.05000305175781,76.12000274658203,76.12000274658203,66.5027847290039,4963500
2014-09-26,76.25,76.56999969482422,75.86000061035156,76.48999786376953,66.82603454589844,3752900
2014-09-29,76.05999755859375,76.25,75.6500015258789,76.08000183105469,66.46782684326172,4959300
2014-09-30,76.04000091552734,76.72000122070312,75.7699966430664,76.47000122070312,66.80855560302734,5640700
2014-10-01,76.51000213623047,76.86000061035156,75.91000366210938,76.12000274658203,66.5027847290039,6524900
2014-10-02,76.20999908447266,76.91000366210938,75.95999908447266,76.2300033569336,66.598876953125,4921200
2014-10-03,76.56999969482422,77.4800033569336,76.52999877929688,77.31999969482422,67.5511703491211,5819700
2014-10-06,77.05000305175781,77.91999816894531,76.98999786376953,77.3499984741211,67.57737731933594,5429700
2014-10-07,77.02999877929688,77.69000244140625,76.72000122070312,77.30000305175781,67.53369140625,7059900
2014-10-08,77.41000366210938,78.48999786376953,76.80999755859375,78.23999786376953,68.35494232177734,8107100
2014-10-09,78.11000061035156,78.83000183105469,77.66000366210938,77.86000061035156,68.02293395996094,7072700
2014-10-10,77.93000030517578,79.37000274658203,77.93000030517578,78.29000091552734,68.39861297607422,10078000
2014-10-13,78.02999877929688,78.58000183105469,77.44999694824219,77.55999755859375,67.76083374023438,8201200
2014-10-14,77.83000183105469,78.62999725341797,77.66999816894531,77.9800033569336,68.1277847290039,7901100
2014-10-15,77.58000183105469,77.69000244140625,74.36000061035156,75.19999694824219,65.69901275634766,21057700
