Date,Open,High,Low,Close,Adj Close,Volume
2019-07-01,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-07-02,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-07-03,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-07-05,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-07-08,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-07-09,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-07-10,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-07-11,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-07-12,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-07-15,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-07-16,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-07-17,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-07-18,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-07-19,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-07-22,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-07-23,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-07-24,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-07-25,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-07-26,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-07-29,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-07-30,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-07-31,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-08-01,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-08-02,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-08-05,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-08-06,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-08-07,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-08-08,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-08-09,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-08-12,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-08-13,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-08-14,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-08-15,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-08-16,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-08-19,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-08-20,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-08-21,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-08-22,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-08-23,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-08-26,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-08-27,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-08-28,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-08-29,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-08-30,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-09-03,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-09-04,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-09-05,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-09-06,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-09-09,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-09-10,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-09-11,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-09-12,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-09-13,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-09-16,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-09-17,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-09-18,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-09-19,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-09-20,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-09-23,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-09-24,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-09-25,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-09-26,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-09-27,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-09-30,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-10-01,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-10-02,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-10-03,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-10-04,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-10-07,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-10-08,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-10-09,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-10-10,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-10-11,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-10-14,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-10-15,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-10-16,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-10-17,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-10-18,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-10-21,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-10-22,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-10-23,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-10-24,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-10-25,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-10-28,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-10-29,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-10-30,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-10-31,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-11-01,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-11-04,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-11-05,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-11-06,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-11-07,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-11-08,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-11-11,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-11-12,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-11-13,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-11-14,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-11-15,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-11-18,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-11-19,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-11-20,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-11-21,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-11-22,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-11-25,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-11-26,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-11-27,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-11-29,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-12-02,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-12-03,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-12-04,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-12-05,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-12-06,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-12-09,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-12-10,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-12-11,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-12-12,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-12-13,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-12-16,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-12-17,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-12-18,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-12-19,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-12-20,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-12-23,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-12-24,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-12-26,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-12-27,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-12-30,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2019-12-31,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-01-02,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-01-03,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-01-06,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-01-07,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-01-08,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-01-09,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-01-10,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-01-13,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-01-14,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-01-15,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-01-16,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-01-17,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-01-21,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-01-22,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-01-23,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-01-24,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-01-27,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-01-28,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-01-29,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-01-30,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-01-31,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-02-03,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-02-04,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-02-05,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-02-06,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-02-07,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-02-10,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-02-11,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-02-12,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-02-13,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-02-14,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-02-18,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-02-19,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-02-20,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-02-21,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-02-24,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-02-25,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-02-26,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-02-27,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-02-28,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-03-02,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-03-03,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-03-04,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-03-05,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-03-06,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-03-09,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-03-10,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-03-11,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-03-12,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-03-13,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-03-16,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-03-17,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-03-18,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-03-19,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-03-20,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-03-23,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-03-24,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-03-25,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-03-26,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-03-27,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
2020-03-30,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0
