Date,Open,High,Low,Close,Adj Close,Volume
2019-07-01,1101.0400390625,1108.5899658203125,1095.3299560546875,1100.0,1100.0,1459800
2019-07-02,1104.8299560546875,1112.8900146484375,1099.6700439453125,1112.5999755859375,1112.5999755859375,1031500
2019-07-03,1118.5,1127.989990234375,1114.8499755859375,1122.989990234375,1122.989990234375,1007700
2019-07-05,1119.3699951171875,1134.6500244140625,1117.5,1132.6700439453125,1132.6700439453125,1489700
2019-07-08,1125.8699951171875,1127.2099609375,1111.760009765625,1116.7900390625,1116.7900390625,1494400
2019-07-09,1110.3199462890625,1127.8599853515625,1107.1500244140625,1124.2900390625,1124.2900390625,1473600
2019-07-10,1132.3199462890625,1142.3399658203125,1130.6600341796875,1140.9100341796875,1140.9100341796875,1535500
2019-07-11,1146.1600341796875,1153.239990234375,1139.530029296875,1144.0799560546875,1144.0799560546875,1300200
2019-07-12,1142.9300537109375,1147.5,1138.56005859375,1145.3399658203125,1145.3399658203125,1093900
2019-07-15,1145.3399658203125,1150.6800537109375,1140.0,1150.510009765625,1150.510009765625,1058200
2019-07-16,1146.72998046875,1158.5799560546875,1146.72998046875,1153.4599609375,1153.4599609375,1267600
2019-07-17,1150.9200439453125,1158.43994140625,1146.6199951171875,1146.739990234375,1146.739990234375,976900
2019-07-18,1142.0,1148.1700439453125,1132.8599853515625,1147.239990234375,1147.239990234375,1273800
2019-07-19,1149.3199462890625,1151.5799560546875,1131.25,1131.550048828125,1131.550048828125,1159200
2019-07-22,1135.469970703125,1140.02001953125,1125.2099609375,1139.2099609375,1139.2099609375,1445700
2019-07-23,1143.449951171875,1148.8599853515625,1132.8499755859375,1148.050048828125,1148.050048828125,1032400
2019-07-24,1132.6199951171875,1145.4599609375,1128.510009765625,1139.72998046875,1139.72998046875,1359600
2019-07-25,1138.949951171875,1143.5899658203125,1123.7099609375,1135.93994140625,1135.93994140625,2738100
2019-07-26,1228.0,1268.3900146484375,1228.0,1245.219970703125,1245.219970703125,6060800
2019-07-29,1242.5,1248.989990234375,1230.199951171875,1241.8399658203125,1241.8399658203125,2069100
2019-07-30,1227.0,1236.9100341796875,1225.3199462890625,1228.0,1228.0,1430800
2019-07-31,1224.8699951171875,1234.9100341796875,1208.1800537109375,1218.199951171875,1218.199951171875,1998000
2019-08-01,1217.6300048828125,1236.300048828125,1207.0,1211.780029296875,1211.780029296875,1771300
