Date,Open,High,Low,Close,Adj Close,Volume
2019-07-01,203.1699981689453,204.49000549316406,200.64999389648438,201.5500030517578,199.71214294433594,27316700
2019-07-02,201.41000366210938,203.1300048828125,201.36000061035156,202.72999572753906,200.88136291503906,16935200
2019-07-03,203.27999877929688,204.44000244140625,202.69000244140625,204.41000366210938,202.54605102539062,11362000
2019-07-05,203.35000610351562,205.0800018310547,202.89999389648438,204.22999572753906,202.36767578125,17265500
2019-07-08,200.80999755859375,201.39999389648438,198.41000366210938,200.02000427246094,198.19607543945312,25338600
2019-07-09,199.1999969482422,201.50999450683594,198.80999755859375,201.24000549316406,199.40496826171875,20578000
2019-07-10,201.85000610351562,203.72999572753906,201.55999755859375,203.22999572753906,201.37681579589844,17897100
2019-07-11,203.30999755859375,204.38999938964844,201.7100067138672,201.75,199.91030883789062,20191800
2019-07-12,202.4499969482422,204.0,202.1999969482422,203.3000030517578,201.44618225097656,17595200
2019-07-15,204.08999633789062,205.8699951171875,204.0,205.2100067138672,203.33876037597656,16947400
2019-07-16,204.58999633789062,206.11000061035156,203.5,204.5,202.63522338867188,16866800
2019-07-17,204.0500030517578,205.08999633789062,203.27000427246094,203.35000610351562,201.49571228027344,14107500
2019-07-18,204.0,205.8800048828125,203.6999969482422,205.66000366210938,203.78465270996094,18582200
2019-07-19,205.7899932861328,206.5,202.36000061035156,202.58999633789062,200.74264526367188,20929300
2019-07-22,203.64999389648438,207.22999572753906,203.61000061035156,207.22000122070312,205.33042907714844,22277900
2019-07-23,208.4600067138672,208.91000366210938,207.2899932861328,208.83999633789062,206.93563842773438,18355200
2019-07-24,207.6699981689453,209.14999389648438,207.1699981689453,208.6699981689453,206.7672119140625,14991600
2019-07-25,208.88999938964844,209.24000549316406,206.72999572753906,207.02000427246094,205.13226318359375,13909600
2019-07-26,207.47999572753906,209.72999572753906,207.13999938964844,207.74000549316406,205.84568786621094,17618900
2019-07-29,208.4600067138672,210.63999938964844,208.44000244140625,209.67999267578125,207.7679901123047,21673400
2019-07-30,208.75999450683594,210.16000366210938,207.30999755859375,208.77999877929688,206.87619018554688,33935700
2019-07-31,216.4199981689453,221.3699951171875,211.3000030517578,213.0399932861328,211.0973663330078,69281400
2019-08-01,213.89999389648438,218.02999877929688,206.74000549316406,208.42999267578125,206.5293731689453,54017900
2019-08-02,205.52999877929688,206.42999267578125,201.6300048828125,204.02000427246094,202.15960693359375,40862100
2019-08-05,197.99000549316406,198.64999389648438,192.5800018310547,193.33999633789062,191.5769805908203,52393000
2019-08-06,196.30999755859375,198.07000732421875,194.0399932861328,197.0,195.20361328125,35824800
2019-08-07,195.41000366210938,199.55999755859375,193.82000732421875,199.0399932861328,197.22500610351562,33364400
2019-08-08,200.1999969482422,203.52999877929688,199.38999938964844,203.42999267578125,201.57498168945312,27009500
2019-08-09,201.3000030517578,202.75999450683594,199.2899932861328,200.99000549316406,199.91392517089844,24619700
2019-08-12,199.6199951171875,202.0500030517578,199.14999389648438,200.47999572753906,199.40664672851562,22474900
